Y,DCP,VP,FP,COP,GOP,CFP,USP
0.0,0.75,-1.42,1.36,0.31,1.58,-0.190355329949239,2.68878718535469
0.0,0.8,-4.38,-0.18,-0.924887892376682,-0.221729490022173,-0.89,-0.389972144846797
0.0,0.37,2.21,-0.09,0.367751060820368,-0.148148148148148,-0.577293136626042,1.51006711409396
1.0,0.27,13.15,0.36,0.49,-2.3,2.19354838709677,-1.21212121212121
0.0,-0.78,-8.27,1.60427807486631,0.25,0.227790432801822,0.505050505050505,4.6
1.0,0.25,0.07,0.526315789473684,0.0,-0.0757575757575758,-0.753768844221106,0.08
0.0,-0.22,-0.07,-1.13,-0.29,-0.23,0.0,-2.88
0.0,0.0,-2.53,1.59,1.35,0.303951367781155,1.58227848101266,-3.84
1.0,1.21,1.07,0.09,-0.15,-0.606060606060606,-0.0623052959501558,2.14
0.0,-0.72,-4.84,-0.69,-0.4,1.6,0.498753117206983,-1.03
1.0,0.21,-0.4,1.57,-1.57,1.13,0.186104218362283,0.93
1.0,-0.3,5.51,-0.95,-4.0,-0.67,-0.12,-1.06
1.0,-0.24,28.74,-0.61,-1.69,-0.45,-1.42591444513329,-0.48
0.0,-1.58,-12.22,0.96,2.22,0.38,-1.69811320754717,2.92
1.0,1.26,3.28,0.0,-1.72,-1.42,0.64,1.71
0.0,-1.02,-12.77,1.39,-1.83,-0.83,-0.64,2.22
0.0,0.9,-5.35,0.26,-1.61,-1.37614678899083,-2.62316058861164,-1.11
1.0,0.72,-2.66875981161695,0.77,1.19,0.465116279069767,-0.131406044678055,-1.1
0.0,-0.06,-6.12903225806452,1.18,-1.21,-0.15,-0.526315789473684,1.87
0.0,1.4,4.21,0.5,1.88,0.08,-0.992063492063492,-1.94
0.0,0.38,0.41,0.58187863674148,-0.32,0.54,-0.200400801603206,0.92
0.0,0.3,1.4,-0.578512396694215,0.547611804076666,1.38248847926267,-1.80722891566265,-0.22
1.0,0.02,-0.08,0.67,0.393343419062027,-0.303030303030303,0.14,1.35
1.0,-0.01,4.86,-0.74,0.42,-0.84,1.63,-0.53
1.0,-0.472063799108478,-6.34,-1.08,0.38,0.92,-2.8801071667783,0.64
1.0,-0.102733203180801,-1.16,-0.08,-2.74,-2.73,-2.0,-4.17
1.0,-0.34,2.75,0.93,1.21,0.23,-0.351864883884588,0.19
1.0,-0.41,8.45,-0.83,-1.18,0.16,-4.30790960451977,-2.69
1.0,-1.15,-4.19,-0.17,1.77,-0.31,2.5830258302583,1.65
1.0,-0.171698945069698,14.46,-1.35,-1.03,0.23,0.503597122302158,-0.923593618807725
0.0,-0.8,-5.94,-0.51,4.64,1.48,1.64638511095204,4.26553672316384
1.0,0.487251499282552,25.85,-1.28755364806867,-0.73,-1.3,-1.61971830985915,-6.48
0.0,-1.33473604902019,-8.14,0.173913043478261,3.6,-0.93,-0.357909806728704,2.35
1.0,0.124975260588468,12.5,-0.87,3.16,-0.392156862745098,1.00574712643678,-2.43
0.0,-0.68,-5.92,-1.23,0.95,0.0,-2.0,0.52
0.0,0.41,-4.51,-1.86,0.95,3.38582677165354,0.3,0.29
0.0,0.23,-3.04536979490367,0.2710027100271,-0.28,-0.08,-2.46020260492041,1.09
0.0,0.15,-4.03846153846154,-0.45045045045045,-1.35,2.67,1.55786350148368,-0.43
0.0,0.2,-10.69,0.09,1.17905127502056,-0.89,-0.0730460189919649,1.03
0.0,0.41,-5.09,1.26582278481013,0.0677506775067751,-0.6,0.365497076023392,0.54
0.0,1.31,-0.39,0.446428571428571,0.35,1.06,-2.04,2.81
1.0,0.58,7.83,-1.6,-5.03,-3.65,-1.49,-0.68
0.0,-0.88,-7.7,-0.18,-0.07,0.15,-0.45,-0.94
0.0,0.91,-3.18,-0.63,0.97,-0.23,0.15,0.75
0.0,0.38,5.34,-1.18,-4.15,-0.7,2.57,-0.77
0.0,0.18,-6.0,0.09,0.03,-1.25,1.62,1.34
0.0,0.22,0.33167495854063,0.09,1.0,-1.11,0.508351488743646,3.74
1.0,0.32,6.36363636363636,-0.46,1.02,-1.44,-0.289017341040462,-2.22
1.0,-0.534896022864136,-0.08,-2.4,1.44,0.24,1.3768115942029,0.54
1.0,-0.0254543278341878,-1.87,-0.85,-3.65,-4.53,1.35811293781272,0.83
0.0,-0.06,-1.66,0.96,0.93,0.42,-0.8,1.15
0.0,0.79,-0.97,-0.47,1.13835376532399,-0.34,0.142247510668563,1.03
0.0,0.682039494587183,-1.22,-5.99,0.447330447330447,-6.09137055837563,2.34375,-2.67
1.0,0.444517020079405,7.33,0.4,-1.32,1.17117117117117,-0.208188757807078,-0.644468313641246
1.0,-0.3,9.44,1.41,2.1,-0.71,1.1,-0.513513513513514
0.0,-0.57,-10.03,-0.3,-1.95,0.36,0.756533700137552,-1.03
1.0,0.43,2.49,-1.39442231075697,-1.6,-2.14,-0.614334470989761,-1.7
1.0,-0.32,-7.3,0.202020202020202,1.92,-0.09,0.206043956043956,-10.28
0.0,-0.03,-4.51,1.21,-0.68,1.46252285191956,0.0,0.529100529100529
0.0,0.54,-3.18,-0.1,0.76,-0.810810810810811,0.96,-2.5077399380805
0.0,0.16,-3.02,0.5,0.23,-2.0,0.14,-0.83
1.0,0.5,-0.73,-0.3,-3.22,1.2,0.338983050847458,-1.47
1.0,-0.18,3.87,-1.39,-0.19,-0.55,-0.945945945945946,-1.66
1.0,-0.29,16.77,-1.72,1.23,-0.28,-2.59208731241473,-0.96
1.0,-0.77,12.31,-2.87,-0.635812509241461,-3.04709141274238,-1.33053221288515,0.767434100767434
0.0,-0.495552902563649,-9.95,0.422832980972516,-0.238095238095238,-0.857142857142857,1.20652945351313,-0.76158940397351
1.0,0.445534923792168,9.99,-0.526315789473684,-3.03,-4.13,0.701262272089762,-3.14
0.0,-0.54,-8.13,0.63,0.69,-1.2,0.417827298050139,1.65
0.0,1.58,-6.02,0.42,0.69,1.62,0.346740638002774,1.9
0.0,0.43,-1.19,1.78,0.79,1.2,-0.621976503109883,1.93
0.0,0.35,2.96,1.44,1.38,0.39,-0.3,1.31
1.0,0.25,-4.74,-1.72,0.76,1.96,-1.74337517433752,0.55
1.0,-0.343462953905328,1.31,-0.62,-0.04,-1.45,-1.7,-2.02
0.0,-0.297743028569652,-3.38,0.52,1.31,2.25,0.0,1.18
0.0,0.52,1.42,3.2,0.22,1.53,-0.938628158844765,-0.94
0.0,1.01,2.79605263157895,0.2,-0.49,0.0,-0.65597667638484,0.45662100456621
0.0,0.06,-2.0,-0.4,1.43,0.0,-0.15,-0.0974025974025974
1.0,0.23,10.45,-2.70812437311936,1.06,-1.41,0.0734753857457752,-4.42
1.0,-0.53,-4.95,-2.2680412371134,-0.640569395017794,-0.48,0.0734214390602056,0.92
1.0,-0.09,2.33,-0.11,0.100286532951289,-5.57,1.91,-1.28032345013477
0.0,-0.05,5.7,0.21,-1.65,0.1,1.07991360691145,0.3
0.0,0.09,5.32,-0.63,-1.38,0.71,-0.0712250712250712,0.884353741496599
1.0,0.08,1.57,-1.7,-0.03,1.31,0.0712758374910905,-2.02
1.0,-0.31,-4.84,1.19,-0.31,-2.89,0.56980056980057,-0.48
0.0,-0.23,-6.64,-0.75,2.53,0.1,0.495750708215297,-1.73
0.0,0.44,-0.61,0.32,1.62,3.17,-4.0169133192389,1.09
0.0,0.11,-5.86,0.32,-2.53,0.3,-1.24816446402349,-0.17
0.0,0.57,-2.43,0.85,0.58,0.0,0.223048327137546,0.767085076708508
1.0,0.03,13.34,1.06,-0.12,2.37,3.18991097922849,0.657439446366782
0.0,-0.35,-6.51,0.31,1.36,1.26,-1.50970524802301,2.13
0.0,0.71,-8.13,2.09,1.82,1.14503816793893,0.145985401459854,0.47
0.0,0.61,0.425531914893617,0.31,-0.449943757030371,0.188679245283019,0.510204081632653,0.0
0.0,0.95,-1.01694915254237,0.41,-0.0282485875706215,-1.41,2.18,-2.41
1.0,0.324567899289417,4.45205479452055,-2.64,1.84,5.44,0.99,1.03
1.0,-0.678482621945519,1.80327868852459,-2.09,0.28,1.27,0.491918482080112,2.65
1.0,-0.26,3.78,-1.28,-0.98,-2.95,1.04895104895105,-1.35716650115856
0.0,-0.4,-3.72,-0.43,0.77,2.58,0.0,0.87248322147651
0.0,0.21,-2.34,0.22,1.57,-0.45,-1.86851211072664,1.4
0.0,0.07,-0.99009900990099,0.76,2.79863481228669,0.54,0.6,-0.75
0.0,0.73,0.416666666666667,-1.28755364806867,-0.0929614873837981,4.94,1.89340813464236,-2.25
0.0,0.46,-3.65,-0.760869565217391,1.57,-0.6,0.344115622849277,1.11599594183294
1.0,0.2,22.48,0.22,-2.72,0.26,0.0685871056241427,0.0668896321070234
1.0,-0.75,4.22,-0.33,0.01,-1.55,-0.47978067169294,-1.7379679144385
0.0,-0.68,5.87,1.54,-0.07,-0.52,0.34435261707989,0.374149659863946
1.0,0.15,1.66,-3.35,0.9,-0.79,-0.14,-0.98
1.0,-0.21,43.95,-1.45,-2.39,1.59010600706714,-0.481099656357388,-3.94
1.0,-3.15,8.8,-0.11,-3.01,9.39130434782609,-0.483425414364641,0.29
0.0,-2.13,-14.69,-1.93,0.52,-0.87,2.29007633587786,1.67
1.0,1.15,-0.0469263256687001,1.97,0.62,1.84442662389735,0.881953867028494,-2.27
0.0,-0.35,-17.2769953051643,-0.113507377979569,0.2,0.393700787401575,0.470746469401479,-1.22
1.0,2.17,-1.24858115777526,-0.454545454545455,-3.02,-0.24,-0.0669344042838019,2.03
1.0,-0.36,15.2873563218391,-2.85,-1.58,3.46,-1.00468854655057,-0.96
0.0,-1.27,-0.85,-0.117508813160987,0.68,0.15,-0.94722598105548,-1.18
1.0,0.26,-1.26,-1.05882352941176,0.07,-0.68,-0.136612021857923,0.54
1.0,-0.5,5.45,2.14,-3.96,1.91,0.683994528043776,-3.5
1.0,-0.5,21.83,-4.77,0.59,-1.72,-0.0679347826086957,-4.97
0.0,-2.41,-4.0,9.9,0.76,-4.12,-1.97144799456152,4.28
1.0,1.63,-0.25,-0.11,0.39,2.23,0.346740638002774,-2.94
1.0,-1.19,2.23509933774834,3.34,-0.81,-1.32,1.03662750518314,-1.51
0.0,-0.99,-5.46558704453441,1.94,-1.28,0.24,-0.341997264021888,-0.16
0.0,1.77,-9.08,0.95,-1.31,-1.26,-0.480439258750858,4.78
0.0,0.97,-8.9,-2.72,-2.48,6.29,0.137931034482759,2.41
1.0,1.06,0.88,0.97,-0.86,-1.27,0.619834710743802,2.94
0.0,-0.43,2.31,1.6,-0.063351282863478,0.3,1.16358658453114,3.18
0.0,0.755297708860374,-0.25,0.1,-1.41045958795563,-0.53,0.6765899864682,0.69
0.0,0.680669397565756,-17.83,0.628930817610063,-0.87,-1.22,-0.268817204301075,1.0
0.0,2.12713004598009,2.2,-1.45833333333333,-1.62,0.924499229583975,-1.34770889487871,-3.51
1.0,0.041710751977632,3.83,-0.85,-0.79,-1.45038167938931,0.614754098360656,-2.22
1.0,-0.770945377878541,17.8,1.17,-0.43,-2.56,-0.0678886625933469,-1.84
1.0,-2.3167996059917,-2.1,0.53,-7.07,-1.19,-0.679347826086957,0.15
1.0,-0.4,6.14,0.0,1.01,2.25,0.0683994528043776,-0.29
0.0,-0.81462472648438,-5.98,-2.41,0.37,2.2,0.205058099794942,1.51
0.0,0.83239967305277,-9.21,-2.79,0.0,0.38,-0.886766712141883,0.62
1.0,0.49,10.8048511576626,2.21,0.53,0.38,-0.55,-1.59
1.0,-1.56,11.8407960199005,-2.05,-5.87,-0.46,0.0,-5.76
0.0,-2.21,-7.47330960854093,0.55,2.25,3.3,-0.346020761245675,2.29482691559704
0.0,0.0,-9.1,3.18331503841932,-5.49,-3.19,-1.31944444444444,-4.94296577946768
0.0,0.72,0.634920634920635,-1.27659574468085,-0.14,-2.15,0.0703729767769177,-8.32
0.0,0.44,-2.79,1.4,-2.46,2.35,0.140646976090014,2.14
1.0,2.5,1.62,-0.43,2.31,0.0,0.842696629213483,-1.11
0.0,-0.11,-3.83,0.43,-1.01,-2.3,0.417827298050139,-0.39
0.0,0.79,-9.02,2.01912858660999,3.97,1.88,2.5,3.04
1.0,1.13,26.16,-4.375,0.57,1.08,0.0,-5.01
1.0,-3.1,2.17,-1.74,-3.31,1.83,-0.06765899864682,-2.48
1.0,-0.32,9.63,-2.22,2.18,2.32,0.609343263371699,-3.18
0.0,-2.24,-2.54,-3.4,-3.06025470442882,1.17,0.336473755047106,-2.3
1.0,0.14,-3.89,0.23,1.27450980392157,-1.73410404624277,0.0,-1.44
0.0,-0.22,-1.38,1.17,-0.97,3.08823529411765,0.73775989268947,0.87719298245614
0.0,0.64,-3.77,-1.62037037037037,2.8,0.64,-0.399467376830892,-2.36714975845411
1.0,0.29,4.75,0.235294117647059,-2.62457208063903,-3.19,0.735294117647059,-0.94
1.0,-2.02,18.26,-2.35,-7.8,-5.71,1.26078301260783,-5.99
1.0,-3.22,10.95,-0.72,-2.79661016949153,3.88,-1.70380078636959,-1.81
1.0,-1.98965342489129,6.1,-2.54,-0.63,-1.94,-0.0666666666666667,-1.57
0.0,-1.81206145339376,1.0,-2.48,1.38,4.04,-0.600400266844563,1.1544804837823
0.0,1.93,-1.48,0.0,-3.48,0.44,0.201342281879195,-0.217391304347826
1.0,1.14,-5.41,-0.51,1.61,-4.3,0.334896182183523,-0.6
0.0,-0.330267489871999,-10.3,-2.05,0.18,3.2,-0.467289719626168,-0.05
0.0,1.1493166366033,-8.65,3.26797385620915,2.49,-3.24963072378139,0.335345405767941,1.48
1.0,0.08,9.6,-1.51898734177215,1.18,-0.763358778625954,0.200534759358289,-0.16
0.0,-2.83,-15.99,3.86,1.85,0.692307692307692,1.33,10.06
0.0,3.29,0.0935453695042095,2.6,1.17,-1.3,0.53,0.54
0.0,0.42,-4.34579439252336,0.97,2.6,-4.49,-0.720366732154551,1.22249388753056
0.0,1.09,-2.39,4.18,5.18,0.89,0.395778364116095,0.676328502415459
0.0,0.39,-2.4024024024024,-0.57,0.44,-0.72,-1.1826544021025,0.72
1.0,0.51,-6.71794871794872,1.73,-1.9,0.65,0.199468085106383,0.24
1.0,-0.02,4.84,1.93,-2.09,-1.12540192926045,0.06635700066357,-1.05
0.0,-0.36,-2.46460409019402,-1.67,3.17,-3.57723577235772,-1.59151193633952,-3.03
0.0,0.65,2.36559139784946,-6.22,0.38,-0.08,0.404312668463612,2.18
0.0,0.59,-5.15,0.84,-0.46,0.421940928270042,0.335570469798658,2.86
0.0,0.673106634565971,-1.43964562569214,2.63,3.32245054734012,-0.92436974789916,1.07,1.31950989632422
1.0,1.37976454753981,16.9,-0.932400932400932,-2.28624535315985,-0.08,-0.26,-2.93023255813953
0.0,-1.22,-6.15384615384615,-1.88235294117647,0.1,-0.08,0.33178500331785,-1.15
1.0,0.7,-3.23,3.11750599520384,0.97,0.68,-0.595238095238095,0.39
0.0,-0.09,-7.78,3.02325581395349,1.05,3.38,0.0665335994677312,4.49
1.0,0.749229022320476,8.32,-2.26,-3.17,0.73,0.531914893617021,0.32
0.0,-0.844800543311288,1.38,1.15,2.54,4.78,-0.529100529100529,-1.84
0.0,0.21,-7.68,-0.57,1.73,0.93,0.398936170212766,4.27
1.0,1.77,-6.17,1.03329506314581,-0.81,2.61,-0.463576158940397,1.44
0.0,-0.06,-2.6,-0.909090909090909,2.73,-1.05,0.199600798403194,-2.22
0.0,0.26,-2.54,-0.229357798165138,-1.27,0.75,0.0,2.86
0.0,0.7,-1.02,0.574712643678161,-1.65,0.07,0.132802124833997,1.85
1.0,0.68,-1.22,-0.34,0.65,-0.9,0.530503978779841,0.35
1.0,-0.0835054337560288,6.44,-4.7,-2.54,0.76,-0.725593667546174,-2.59
1.0,-0.869505283513783,-3.97,0.96,0.15,2.1,-0.598006644518272,-2.75
1.0,-0.25,1.59,-0.72,-0.59,-1.4,-0.601604278074866,2.82
0.0,-0.21,-3.38,1.56,1.31654264453349,-0.45,0.336247478143914,1.06
0.0,1.49,1.43,-0.59,1.5,-4.11,0.871313672922252,-0.26
1.0,0.46,3.64,0.12,0.946196660482375,0.7,-0.598006644518272,-0.44
0.0,-0.41,-8.08,1.43,2.17,0.31,-0.267379679144385,1.19
0.0,1.74,-0.2,3.4,0.9,4.63,-1.07238605898123,0.48
0.0,0.03,-5.78,1.25,1.48,1.55,-0.13550135501355,4.21189752496743
1.0,0.24,3.14,-2.57,0.07,-3.2,0.5,0.5
0.0,-0.4,-6.57,0.0,0.53,-2.1,1.1,-0.0829187396351575
0.0,0.7,9.92,0.57,-3.11,-3.3,-1.20160213618158,-0.663900414937759
1.0,0.23,2.15,1.37,0.0360490266762797,-0.16,-1.21621621621622,-0.167084377610693
1.0,-0.13,-3.0982201713909,-1.13,2.59459459459459,-0.714853057982526,-0.8,-0.669456066945607
1.0,-0.28,0.54421768707483,-0.11,0.49,1.12,-0.344827586206897,-5.6
0.0,-0.266151911321693,-8.19,0.23,-2.48164977280671,-2.61,-1.03806228373702,-0.490852298081214
1.0,0.425682975767865,7.81,0.23,1.415770609319,1.62,2.0,-0.269058295964126
1.0,-0.79,0.75,-0.45,-0.05,1.51878497202238,0.0685871056241427,-1.52877697841727
1.0,-0.05,6.78,-2.17,-0.6,-2.4,-1.02810143934202,-6.02739726027397
1.0,-0.52,5.4,-1.17,0.78,1.85483870967742,-1.45429362880886,-2.81827016520894
1.0,-0.78,-3.25,-0.71,-1.04,2.38,-0.491918482080112,-3.75
0.0,-0.09,-10.72,2.26,1.28,1.93,-0.423728813559322,3.95
1.0,0.79,-3.91,-0.46,0.14,0.38,0.0709219858156028,2.05
0.0,-0.38,-2.61,-0.47,2.44,0.91,0.637845499645641,-0.29
0.0,0.58,0.671140939597315,-1.41,0.6,-1.8,1.40845070422535,-2.85
0.0,0.03,-4.59259259259259,0.24,-0.15,-0.83905415713196,2.5,-0.61
0.0,0.54,1.70807453416149,1.66,0.97,-0.384615384615385,0.338753387533875,0.66
1.0,0.252351456756137,3.51145038167939,1.5169194865811,-0.1,-0.85,-0.68,0.96
1.0,-0.103109889982674,2.58,-2.18390804597701,1.36,2.1,0.27,-1.0
0.0,-0.55,-2.01,2.12,0.25,1.3,0.474576271186441,2.62891809908999
1.0,0.84,20.91,-1.73,-1.57,2.94,1.3,-5.96059113300493
0.0,-1.77,-0.91,-0.35,-0.37,4.39,0.33288948069241,0.0523834468308015
0.0,0.06,-10.1,2.94,1.9,1.61177295024527,-0.33178500331785,0.628272251308901
1.0,0.55,3.2,-1.6,-0.88,-1.72413793103448,-0.932090545938748,-0.36
0.0,-0.13,-4.75,1.74,-0.185154014475677,-2.6,0.0,1.2
0.0,0.36,-4.99,0.11,1.41652613827993,-1.22,-4.3010752688172,0.57
0.0,0.82,-2.26112326768782,2.28,2.41,-1.97,0.140449438202247,3.39
1.0,1.27,-0.298507462686567,0.33,1.61,0.15,0.771388499298738,-1.09
0.0,-0.3,2.84,1.33,-0.19,-1.1887072808321,0.34794711203897,0.55
0.0,0.15,-1.16,1.2,-0.576368876080692,1.95488721804511,0.624133148404993,-0.45
0.0,0.64,-5.6,0.11,1.5780998389694,-0.52,-0.62026188835286,-0.55
1.0,0.15,2.81,0.540540540540541,2.09258084971465,0.22,-0.3,-0.5
1.0,-0.32,8.35,-0.967741935483871,-0.652173913043478,1.48,-1.18219749652295,-9.98
0.0,-0.72,-6.86274509803922,1.3,0.98,-0.95,1.33708655876144,-2.93
1.0,0.03,-2.10526315789474,0.64,-1.59,-1.03,-0.416666666666667,-3.25
0.0,-0.05,-7.76,0.64,0.49,-0.22,0.0,0.3
1.0,1.02991043508695,2.58,-1.27,-0.766943183596807,1.56,0.697350069735007,-0.18
0.0,-0.104231740514836,-1.14,0.32,1.02523659305994,-2.49,-1.0387811634349,0.3
1.0,0.26,3.44827586206897,1.4957264957265,-0.45,-0.677200902934537,-0.14,-0.6
0.0,-0.01,-4.04761904761905,0.526315789473684,0.376411543287327,0.151515151515152,0.0700770847932726,-1.44
1.0,0.42,2.73,-0.523560209424084,2.65625,-1.89,-0.7703081232493,-1.89
0.0,-0.18,-1.13,0.0,0.9,-1.23,-1.13,0.25
1.0,0.55,7.0,0.736842105263158,-0.618401206636501,0.16,-1.35617416131335,-0.309597523219814
1.0,-0.22,0.84,-1.77638453500522,-1.03,0.08,-0.940665701881331,-2.60869565217391
0.0,-0.51,-3.92,10.7446808510638,-2.92899861984358,1.24610591900312,1.38787436084733,-0.06
0.0,0.31,2.99,-0.86,0.3,-2.61538461538462,1.22478386167147,0.829610721123165
0.0,0.04,0.08,1.26,0.645669291338583,0.47,-0.57,-1.3
1.0,0.15,12.8048780487805,-1.43540669856459,-0.485057111563136,-1.02,1.21689334287759,-2.11538461538462
1.0,-0.61,-2.56756756756757,0.388349514563107,-2.81446540880503,-0.64,1.4,-5.76
0.0,-0.46,-10.75,0.68,0.21,0.64,0.488145048814505,17.3
1.0,0.75,19.97,-0.38,0.5,0.079428117553614,-3.12283136710618,-1.48
1.0,-0.25,25.13,0.1,-1.36546184738956,0.952380952380952,1.71919770773639,-1.32
0.0,-1.79,0.41407867494824,-0.39,1.17263843648208,-1.18,-0.492957746478873,-6.15478366849482
1.0,0.01,-1.5,-1.35396518375242,-0.676110753380554,-1.59,-2.61854210898797,2.6
0.0,-0.54,-16.020942408377,1.76470588235294,-0.0648298217179903,-2.99110751818917,-1.67151162790698,-0.886075949367089
1.0,0.44,28.12,-2.89,-1.01,2.58333333333333,-0.813008130081301,-6.0
0.0,-2.38,-12.12,1.59,1.21,1.22,5.4,2.65
0.0,0.82,-8.97,1.17,0.39,0.321027287319422,4.1018387553041,-0.33
0.0,0.45,-7.0,0.386100386100386,1.37,-2.56,0.203804347826087,-1.33
1.0,0.84,4.38,-1.05769230769231,-0.17,0.33,3.05084745762712,-1.82
1.0,-0.38155365182572,2.19,-0.1,0.541746335245379,-0.16366612111293,1.51315789473684,-2.26
0.0,-0.326424468250272,-8.34,-0.39,-0.1743264659271,-0.655737704918033,1.43,4.48807854137447
1.0,0.768811405028836,-1.34,-2.64,-2.49,-1.49,-1.28,-4.36241610738255
1.0,-0.39,14.71,-1.2,-5.71,0.17,0.194174757281553,-3.85964912280702
0.0,-1.11,-6.32,-0.2,1.24,-0.08,0.710594315245478,-0.510948905109489
1.0,0.37,10.410094637224,-0.51,0.87,-1.76,4.554201411161,-2.71
1.0,-0.93,2.3,-0.72,-0.56,0.09,1.16564417177914,-3.09
0.0,-0.87,-3.4,0.31,-3.77,0.34,0.24,-4.98
1.0,0.17,8.15028901734104,-2.26,-5.46032867997879,5.34,2.42,-3.19
0.0,-1.41,0.8,0.95,-0.467289719626168,5.39,-1.18,5.92
0.0,0.02,-10.02,3.23,0.43,0.92,0.72,6.15
0.0,2.06,-5.19,-1.41,-3.37,0.15,-2.14,-1.5
0.0,0.82,-0.99,-0.31,1.76,2.12,-1.27349909035779,0.92
0.0,0.71,2.32266164469554,0.1,2.66,0.22,1.96560196560197,2.8
0.0,1.02,-2.20858895705521,0.61,-1.35,-0.66,-1.44578313253012,1.620029455081
1.0,0.3,0.31,1.02,0.02,0.74,-0.183374083129584,1.3768115942029
1.0,-0.05,-0.5,-0.71,-4.0,1.33,3.85793018983466,-1.72
0.0,-0.17,-0.57,2.13,2.23,0.95,1.29716981132075,3.78
1.0,0.39,-3.41,-0.8,0.44,0.288600288600289,2.85215366705471,-3.43
0.0,-0.07,0.46,0.7,-1.1,1.79856115107914,1.98075834748161,1.31
0.0,0.09,-1.3,0.497512437810945,3.79356826497208,1.55,-1.72031076581576,4.44
0.0,1.35,-5.41,-0.594059405940594,-0.25974025974026,0.77,-1.02,4.05
0.0,0.145321047671803,2.93,0.0,5.38,5.66298342541436,-0.399315459212778,-4.09
1.0,0.940122245698762,4.40677966101695,-0.5,1.38,2.0,1.20274914089347,0.82
0.0,-0.13,-0.909090909090909,-0.4,0.81838760229845,4.1025641025641,-0.34,-1.5
1.0,0.03,6.68,-1.11,-0.120898100172712,-1.42,1.41964792731403,3.32
1.0,-0.67,-0.43,0.71,2.68,-0.94,-1.28779395296753,2.14
1.0,-0.04,-2.41,2.9263370332997,0.08,-1.00882723833544,-0.510493477027794,-0.92
0.0,-0.04,-4.68,0.294117647058824,-1.62,0.445859872611465,-6.27137970353478,1.32
0.0,0.28,-6.76,-0.78,1.06,-4.95,-0.182481751824818,-0.39
0.0,0.44,-8.04,-0.3,-4.81,4.0,-0.49,-3.74
0.0,0.26,2.71,0.790513833992095,2.24,1.3470173187941,4.59277403551745,0.48
1.0,0.51,5.12,0.0,0.26,0.379746835443038,1.17096018735363,-7.86
1.0,-0.43,0.93,-0.588235294117647,0.29,1.2,-0.636574074074074,1.03
0.0,-0.08,-7.52,-0.3,4.5,2.93,-0.29120559114735,-1.89
0.0,0.286407783302325,-0.77,0.79,-0.380605659440675,-0.79,1.22663551401869,2.38
0.0,0.848392789331427,-4.18,2.94,0.0166112956810631,0.73,3.35,2.61
0.0,0.9,2.34,-0.67,-1.05,-1.03,-1.79,3.25
1.0,0.1,1.42,0.86,-3.29,-1.41,-2.44457077885162,3.56
1.0,-0.09,8.63,-1.71,-1.46,3.72,0.582750582750583,-1.26
0.0,-0.42,-3.15,-0.68,-2.606551602677,3.05,-1.91193511008111,-1.74
1.0,0.01,6.8,-0.584795321637427,0.596745027124774,-0.06,0.12,2.66
0.0,-0.252617550546469,-6.37,-1.76470588235294,1.06,0.76,-0.648967551622419,2.06
0.0,0.1,-6.8,1.5,0.98,-0.29,-0.653206650831354,1.56
1.0,0.652475535387662,-4.28,1.57,-1.57,0.35,0.777047220561865,1.34
1.0,-0.29,5.55,-7.45,0.25,-1.79,-0.830367734282325,-3.47
0.0,-0.47,-4.55,0.1,0.321313816494109,0.12,-1.19617224880383,-0.59
0.0,0.19,5.51,0.313479623824451,1.19217081850534,0.88,-0.242130750605327,0.53
1.0,0.11,8.65,-0.520833333333333,2.07,-1.16,-0.424757281553398,2.88
1.0,-0.09,15.64,-0.21,0.91,-4.41,-2.49847653869592,-4.33
1.0,-1.23,10.86,-2.31,-7.9,4.24,-3.1875,-3.39
1.0,-1.05,-1.45,-0.32,3.17,-0.24,1.61394448030988,-8.61
1.0,-0.37,39.64,-0.54,-1.74,4.02,-0.635324015247776,-4.75
0.0,-2.9,-17.97,2.71,-1.94,-0.11,2.49360613810742,-0.55
1.0,1.21,-3.37,0.53,-4.74,2.73,-0.0623830318153462,-2.31
0.0,-0.09,-13.24,0.31,2.84,0.78,1.2,3.66
1.0,1.43,6.27,-1.15,3.73049105443472,-0.27,0.431565967940814,-5.34
1.0,-0.34,17.36,-1.69,0.788990825688073,-0.99,-5.4,-3.07
0.0,-1.49,-16.93,-0.32,3.95048243218642,0.84,-5.12654120700844,3.68
1.0,1.48,26.1415525114155,-2.80777537796976,-3.27495621716287,0.39,-1.9,-4.54
0.0,-3.05,-4.16289592760181,-1.55555555555556,-1.38,1.16,-0.0697350069735007,-5.62
0.0,0.39,-12.8,1.13,0.73,0.0,0.84,3.39
0.0,1.2,-8.61,0.78,2.44,-1.57694399129962,0.55,10.2
1.0,0.96,3.67298578199052,-0.78,0.23,3.25966850828729,-1.1,-0.97
0.0,-0.66,-9.7,0.89,-1.17,-0.27,-0.626304801670146,-1.62
0.0,0.93,5.56962025316456,0.0,-0.59,0.54,0.560224089635854,-2.55986787778695
1.0,0.19,19.12,-2.99,-2.13,2.13,-0.417827298050139,-5.25423728813559
0.0,-2.37442595374719,-2.77,0.57,-0.98,0.52,-0.13986013986014,-0.45
1.0,1.05322507013567,5.12,-0.68,2.4,2.75,-0.0700280112044818,-7.1
0.0,-0.466932289991478,-4.73,2.73972602739726,1.55,0.86,-0.42,3.4816247582205
0.0,1.0,-7.6,1.33333333333333,1.67,-3.31,0.633356790992259,3.55140186915888
